lat,lon,timezone,timezone_offset,data,City
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697328000, 'sunrise': 1697347734, 'sunset': 1697387506, 'temp': 18.84, 'feels_like': 18.71, 'pressure': 1011, 'humidity': 74, 'dew_point': 14.11, 'clouds': 0, 'visibility': 10000, 'wind_speed': 0.51, 'wind_deg': 0, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697331600, 'sunrise': 1697347734, 'sunset': 1697387506, 'temp': 18.12, 'feels_like': 17.97, 'pressure': 1010, 'humidity': 76, 'dew_point': 13.83, 'clouds': 0, 'visibility': 10000, 'wind_speed': 1.03, 'wind_deg': 0, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697335200, 'sunrise': 1697347734, 'sunset': 1697387506, 'temp': 17.87, 'feels_like': 17.78, 'pressure': 1009, 'humidity': 79, 'dew_point': 14.18, 'clouds': 0, 'visibility': 10000, 'wind_speed': 0.51, 'wind_deg': 0, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697338800, 'sunrise': 1697347734, 'sunset': 1697387506, 'temp': 17.4, 'feels_like': 17.31, 'pressure': 1009, 'humidity': 81, 'dew_point': 14.11, 'clouds': 0, 'visibility': 10000, 'wind_speed': 0.51, 'wind_deg': 0, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697342400, 'sunrise': 1697347734, 'sunset': 1697387506, 'temp': 16.95, 'feels_like': 16.87, 'pressure': 1009, 'humidity': 83, 'dew_point': 14.05, 'clouds': 0, 'visibility': 10000, 'wind_speed': 1.03, 'wind_deg': 0, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697346000, 'sunrise': 1697347734, 'sunset': 1697387506, 'temp': 16.34, 'feels_like': 16.22, 'pressure': 1009, 'humidity': 84, 'dew_point': 13.63, 'clouds': 0, 'visibility': 10000, 'wind_speed': 1.54, 'wind_deg': 220, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'rain': {'3h': 1}}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697349600, 'sunrise': 1697347734, 'sunset': 1697387506, 'temp': 15.98, 'feels_like': 15.88, 'pressure': 1009, 'humidity': 86, 'dew_point': 13.64, 'clouds': 0, 'visibility': 10000, 'wind_speed': 1.54, 'wind_deg': 230, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'rain': {'3h': 1}}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697353200, 'sunrise': 1697347734, 'sunset': 1697387506, 'temp': 18.4, 'feels_like': 18.36, 'pressure': 1009, 'humidity': 79, 'dew_point': 14.7, 'clouds': 0, 'visibility': 10000, 'wind_speed': 2.06, 'wind_deg': 240, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'rain': {'3h': 1}}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697356800, 'sunrise': 1697347734, 'sunset': 1697387506, 'temp': 20.83, 'feels_like': 20.82, 'pressure': 1009, 'humidity': 71, 'dew_point': 15.38, 'clouds': 0, 'visibility': 10000, 'wind_speed': 2.06, 'wind_deg': 270, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'rain': {'3h': 0.25}}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697360400, 'sunrise': 1697347734, 'sunset': 1697387506, 'temp': 22.1, 'feels_like': 22.17, 'pressure': 1009, 'humidity': 69, 'dew_point': 16.15, 'clouds': 0, 'visibility': 10000, 'wind_speed': 1.03, 'wind_deg': 0, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'rain': {'3h': 0.25}}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697364000, 'sunrise': 1697347734, 'sunset': 1697387506, 'temp': 22.56, 'feels_like': 22.65, 'pressure': 1009, 'humidity': 68, 'dew_point': 16.36, 'clouds': 0, 'visibility': 10000, 'wind_speed': 2.06, 'wind_deg': 300, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'rain': {'3h': 0.25}}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697367600, 'sunrise': 1697347734, 'sunset': 1697387506, 'temp': 23.02, 'feels_like': 23.1, 'pressure': 1009, 'humidity': 66, 'dew_point': 16.33, 'clouds': 0, 'visibility': 10000, 'wind_speed': 1.79, 'wind_deg': 355, 'wind_gust': 3.13, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697371200, 'sunrise': 1697347734, 'sunset': 1697387506, 'temp': 24.08, 'feels_like': 24.19, 'pressure': 1009, 'humidity': 63, 'dew_point': 16.6, 'clouds': 20, 'visibility': 10000, 'wind_speed': 2.57, 'wind_deg': 330, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697374800, 'sunrise': 1697347734, 'sunset': 1697387506, 'temp': 24.2, 'feels_like': 24.27, 'pressure': 1009, 'humidity': 61, 'dew_point': 16.21, 'clouds': 20, 'visibility': 10000, 'wind_speed': 2.68, 'wind_deg': 325, 'wind_gust': 4.47, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697378400, 'sunrise': 1697347734, 'sunset': 1697387506, 'temp': 24.46, 'feels_like': 24.5, 'pressure': 1008, 'humidity': 59, 'dew_point': 15.93, 'clouds': 20, 'visibility': 10000, 'wind_speed': 2.57, 'wind_deg': 0, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]}]",Bologna
44.4939,11.3428,Europe/Rome,7200,"[{'dt': 1697382000, 'sunrise': 1697347734, 'sunset': 1697387506, 'temp': 22.67, 'feels_like': 22.38, 'pressure': 1009, 'humidity': 53, 'dew_point': 12.61, 'clouds': 20, 'visibility': 10000, 'wind_speed': 3.09, 'wind_deg': 300, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]}]",Bologna
