lat,lon,timezone,timezone_offset,data,City
39.2278,9.1111,Europe/Rome,7200,"[{'dt': 1697274000, 'sunrise': 1697261493, 'sunset': 1697302046, 'temp': 25.51, 'feels_like': 25.37, 'pressure': 1019, 'humidity': 48, 'dew_point': 13.7, 'clouds': 0, 'visibility': 10000, 'wind_speed': 2.06, 'wind_deg': 320, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Cagliari
39.2278,9.1111,Europe/Rome,7200,"[{'dt': 1697277600, 'sunrise': 1697261493, 'sunset': 1697302046, 'temp': 27.17, 'feels_like': 27.15, 'pressure': 1019, 'humidity': 43, 'dew_point': 13.52, 'clouds': 0, 'visibility': 10000, 'wind_speed': 2.06, 'wind_deg': 220, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Cagliari
39.2278,9.1111,Europe/Rome,7200,"[{'dt': 1697281200, 'sunrise': 1697261493, 'sunset': 1697302046, 'temp': 28.02, 'feels_like': 27.97, 'pressure': 1018, 'humidity': 44, 'dew_point': 14.64, 'clouds': 0, 'visibility': 10000, 'wind_speed': 2.06, 'wind_deg': 210, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Cagliari
39.2278,9.1111,Europe/Rome,7200,"[{'dt': 1697284800, 'sunrise': 1697261493, 'sunset': 1697302046, 'temp': 27.76, 'feels_like': 28.44, 'pressure': 1017, 'humidity': 53, 'dew_point': 17.31, 'clouds': 0, 'visibility': 10000, 'wind_speed': 3.6, 'wind_deg': 160, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Cagliari
39.2278,9.1111,Europe/Rome,7200,"[{'dt': 1697288400, 'sunrise': 1697261493, 'sunset': 1697302046, 'temp': 27.23, 'feels_like': 28.14, 'pressure': 1017, 'humidity': 57, 'dew_point': 17.97, 'clouds': 0, 'visibility': 10000, 'wind_speed': 3.6, 'wind_deg': 160, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Cagliari
39.2278,9.1111,Europe/Rome,7200,"[{'dt': 1697292000, 'sunrise': 1697261493, 'sunset': 1697302046, 'temp': 27.25, 'feels_like': 28.09, 'pressure': 1016, 'humidity': 56, 'dew_point': 17.71, 'clouds': 0, 'visibility': 10000, 'wind_speed': 3.09, 'wind_deg': 150, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Cagliari
39.2278,9.1111,Europe/Rome,7200,"[{'dt': 1697295600, 'sunrise': 1697261493, 'sunset': 1697302046, 'temp': 27.38, 'feels_like': 28.01, 'pressure': 1016, 'humidity': 53, 'dew_point': 16.96, 'clouds': 0, 'visibility': 10000, 'wind_speed': 5.66, 'wind_deg': 250, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Cagliari
39.2278,9.1111,Europe/Rome,7200,"[{'dt': 1697299200, 'sunrise': 1697261493, 'sunset': 1697302046, 'temp': 26.7, 'feels_like': 27.53, 'pressure': 1016, 'humidity': 57, 'dew_point': 17.48, 'clouds': 0, 'visibility': 10000, 'wind_speed': 3.6, 'wind_deg': 280, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}]",Cagliari
39.2278,9.1111,Europe/Rome,7200,"[{'dt': 1697302800, 'sunrise': 1697261493, 'sunset': 1697302046, 'temp': 25.3, 'feels_like': 25.53, 'pressure': 1016, 'humidity': 63, 'dew_point': 17.75, 'clouds': 0, 'visibility': 10000, 'wind_speed': 2.57, 'wind_deg': 280, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Cagliari
39.2278,9.1111,Europe/Rome,7200,"[{'dt': 1697306400, 'sunrise': 1697261493, 'sunset': 1697302046, 'temp': 24.35, 'feels_like': 24.43, 'pressure': 1016, 'humidity': 61, 'dew_point': 16.35, 'clouds': 0, 'visibility': 10000, 'wind_speed': 2.06, 'wind_deg': 60, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Cagliari
39.2278,9.1111,Europe/Rome,7200,"[{'dt': 1697310000, 'sunrise': 1697261493, 'sunset': 1697302046, 'temp': 24.22, 'feels_like': 24.19, 'pressure': 1017, 'humidity': 57, 'dew_point': 15.17, 'clouds': 0, 'visibility': 10000, 'wind_speed': 2.57, 'wind_deg': 340, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Cagliari
39.2278,9.1111,Europe/Rome,7200,"[{'dt': 1697313600, 'sunrise': 1697261493, 'sunset': 1697302046, 'temp': 23.11, 'feels_like': 22.83, 'pressure': 1017, 'humidity': 52, 'dew_point': 12.73, 'clouds': 0, 'visibility': 10000, 'wind_speed': 2.06, 'wind_deg': 360, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Cagliari
39.2278,9.1111,Europe/Rome,7200,"[{'dt': 1697317200, 'sunrise': 1697261493, 'sunset': 1697302046, 'temp': 22.3, 'feels_like': 21.81, 'pressure': 1017, 'humidity': 47, 'dew_point': 10.46, 'clouds': 0, 'visibility': 10000, 'wind_speed': 2.57, 'wind_deg': 340, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Cagliari
39.2278,9.1111,Europe/Rome,7200,"[{'dt': 1697320800, 'sunrise': 1697347953, 'sunset': 1697388358, 'temp': 21.33, 'feels_like': 20.8, 'pressure': 1016, 'humidity': 49, 'dew_point': 10.19, 'clouds': 0, 'visibility': 10000, 'wind_speed': 3.09, 'wind_deg': 350, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Cagliari
39.2278,9.1111,Europe/Rome,7200,"[{'dt': 1697324400, 'sunrise': 1697347953, 'sunset': 1697388358, 'temp': 19.83, 'feels_like': 19.2, 'pressure': 1016, 'humidity': 51, 'dew_point': 9.41, 'clouds': 0, 'visibility': 10000, 'wind_speed': 3.09, 'wind_deg': 360, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Cagliari
39.2278,9.1111,Europe/Rome,7200,"[{'dt': 1697328000, 'sunrise': 1697347953, 'sunset': 1697388358, 'temp': 19.43, 'feels_like': 18.81, 'pressure': 1016, 'humidity': 53, 'dew_point': 9.61, 'clouds': 0, 'visibility': 10000, 'wind_speed': 3.09, 'wind_deg': 350, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Cagliari
39.2278,9.1111,Europe/Rome,7200,"[{'dt': 1697331600, 'sunrise': 1697347953, 'sunset': 1697388358, 'temp': 18.75, 'feels_like': 18.04, 'pressure': 1015, 'humidity': 52, 'dew_point': 8.7, 'clouds': 0, 'visibility': 10000, 'wind_speed': 4.12, 'wind_deg': 350, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Cagliari
39.2278,9.1111,Europe/Rome,7200,"[{'dt': 1697335200, 'sunrise': 1697347953, 'sunset': 1697388358, 'temp': 18.33, 'feels_like': 17.52, 'pressure': 1015, 'humidity': 50, 'dew_point': 7.74, 'clouds': 0, 'visibility': 10000, 'wind_speed': 2.57, 'wind_deg': 360, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]}]",Cagliari
